mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.7189732789993286,0.0005577802658081055,0.059348225593566895,0.0013104677200317383,0.8,1,0.1,3,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9488957429712893,0.9457804880453264,0.9473381155083078,0.0015576274629814368,61
0.531611442565918,0.010280370712280273,0.06133222579956055,0.0006997585296630859,0.8,1,0.1,3,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.9489438354088332,0.9468792441919267,0.9479115398003799,0.0010322956084532486,57
0.6713919639587402,0.007273197174072266,0.06072032451629639,0.00010693073272705078,0.8,1,0.1,3,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.9471124438785302,0.9459191140937374,0.9465157789861338,0.0005966648923964035,64
0.4949483871459961,0.0015354156494140625,0.05927729606628418,0.0015752315521240234,0.8,1,0.1,3,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.9487973560724452,0.9463103045092124,0.9475538302908288,0.0012435257816164058,59
1.193085789680481,0.013639330863952637,0.09655952453613281,0.0046160221099853516,0.8,1,0.1,3,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9595346506758448,0.9606291818012536,0.9600819162385492,0.0005472655627044021,45
0.9969104528427124,0.016671299934387207,0.10646617412567139,0.005069613456726074,0.8,1,0.1,3,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9586624523393142,0.9601378440614379,0.959400148200376,0.0007376958610618157,53
1.2724937200546265,0.046689629554748535,0.10136616230010986,0.0020378828048706055,0.8,1,0.1,3,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9592798365446717,0.9602830940837506,0.9597814653142112,0.0005016287695394084,52
0.8573373556137085,0.014624238014221191,0.09248852729797363,0.0023713111877441406,0.8,1,0.1,3,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9587359008715503,0.9598031603206252,0.9592695305960877,0.0005336297245374655,56
0.9431791305541992,0.011673450469970703,0.08483684062957764,0.001849532127380371,0.8,1,0.1,5,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9633068844619738,0.9638950515716351,0.9636009680168045,0.00029408355483068194,34
0.814545750617981,0.028800606727600098,0.09264004230499268,0.014547228813171387,0.8,1,0.1,5,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.9635329708360632,0.9648489455862863,0.9641909582111747,0.0006579873751115795,33
