mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
13.289933562278748,0.03874051570892334,0.7827577590942383,0.015138626098632812,True,15,sqrt,1,2,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9574688361124066,0.964359451817584,0.9609141439649953,0.003445307852588675,1
6.6838139295578,0.07885277271270752,0.3874788284301758,0.0027403831481933594,True,15,sqrt,1,5,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9525700672620987,0.9611298885852364,0.9568499779236675,0.004279910661568853,7
14.608073234558105,0.11328959465026855,1.0069477558135986,0.11946964263916016,True,15,sqrt,1,5,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9557344529782711,0.9621315885953169,0.958933020786794,0.003198567808522901,5
6.802790522575378,0.2654939889907837,0.3856281042098999,0.003494858741760254,True,15,sqrt,2,2,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.951008981607337,0.9592978286899992,0.9551534051486681,0.004144423541331099,11
13.254433631896973,0.11622500419616699,0.7606910467147827,0.017815470695495605,True,15,sqrt,2,2,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.953101226423397,0.9607242626806911,0.956912744552044,0.003811518128647051,6
6.88104772567749,0.22579717636108398,0.3988279104232788,0.015786290168762207,True,15,sqrt,2,5,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9498975862024271,0.9590793449670365,0.9544884655847319,0.00459087938230468,12
13.298169016838074,0.006757616996765137,0.7599663734436035,0.0020303726196289062,True,15,sqrt,2,5,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9517005960932017,0.960285922699633,0.9559932593964173,0.004292663303215649,9
5.951926350593567,0.27207696437835693,0.5013985633850098,0.06314420700073242,True,15,log2,1,2,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9549874238783065,0.9630062157222778,0.9589968198002922,0.004009395921985681,4
11.767932891845703,0.363142728805542,0.7549573183059692,0.033573269844055176,True,15,log2,1,2,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9555395649245042,0.9639300154122566,0.9597347901683804,0.004195225243876222,2
5.677543878555298,0.12939834594726562,0.3966491222381592,0.00011420249938964844,True,15,log2,1,5,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9515353070579505,0.9591141715541449,0.9553247393060478,0.003789432248097191,10
11.12230658531189,0.2392716407775879,0.6563117504119873,0.010056257247924805,True,15,log2,1,5,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9521900421215519,0.9605208887792771,0.9563554654504145,0.004165423328862605,8
5.970805048942566,0.015177130699157715,0.4274294376373291,0.004044055938720703,True,15,log2,2,2,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9487597784475271,0.9562113790991925,0.9524855787733598,0.0037258003258326955,15
10.010355591773987,0.025457024574279785,0.575332760810852,0.051900267601013184,True,15,log2,2,2,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.94973682056557,0.9577290687735822,0.9537329446695761,0.003996124104006127,13
5.3564958572387695,0.02445054054260254,0.3472505807876587,0.017754197120666504,True,15,log2,2,5,100,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9486116640040678,0.9559202345598093,0.9522659492819385,0.0036542852778707613,16
8.717194676399231,0.02084958553314209,0.5312057733535767,0.0032464265823364258,True,15,log2,2,5,200,"{'bootstrap': True, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9496656277649869,0.9572470583051252,0.953456343035056,0.0037907152700691893,14
